,105,210,315,420,525,630,735,840,945,1050,1155,1260,1365,1470,1575,1680,1785,1890,1995,2100,2205,2310,2415,2520,2625,2730,2835,2940,3045,3150,3255,3360,3465,3570,3675,3780,3885,3990,4095,4200,4305,4410,4515,4620,4725,4830,4935,5040,5145,5250,5355,5460,5565,5670,5775,5880,5985,6090,6195,6300,6405,6510,6615,6720,6825,6930,7035,7140,7245,7350,7455,7560,7665,7770,7875,7980,8085,8190,8295,8400,8505,8610,8715,8820,8925,9030,9135,9240,9345,9450,9555,9660,9765,9870,9975,10080,10185,10290,10395,10500,10605,10710,10815,10920,11025,11130,11235,11340,11445,11550,11655,11760,11865,11970,12075,12180,12285,12390,12495,12600,12705,12810,12915,13020,13125,13230,13335,13440,13545,13650,13755,13860,13965,14070,14175,14280,14385,14490,14595,14700,14805,14910,15015,15120,15225,15330,15435,15540,15645,15750,15855,15856
105,6.334280273614739,8.895132551742417,14.8774669362676,17.69115947698144,26.483400943337873,26.036366344252567,29.30071397777064,29.189913238390815,29.232136889043872,29.39473926184426,31.887999506214886,34.49519676072304,34.88798614672694,36.514303599461385,37.051741869145495,40.03117824454102,41.93126842289969,41.454508843158145,39.838674529479405,39.49015375051149,38.02169811381052,37.77515296095547,38.73388726365576,40.9529861417604,40.82316060166555,39.52520910377561,38.28089599399985,37.08632398021982,38.25523966540515,38.28829702950381,39.558391878767424,38.44285647362933,38.56368888794521,37.504186077673666,38.89237426936351,37.86595197949327,36.87026527065712,35.90369447424118,34.96474852648149,35.22505862681759,34.32253387037423,33.444044187050594,34.94245015284143,34.080496073317434,33.2398796505239,32.41968610202488,31.619061113202708,30.837205729510398,32.40238901478599,32.838925182349485,32.070104337365656,31.31772055733725,31.794304690221765,31.060390264521224,30.341311039780894,30.858108613356244,30.154867618807828,29.465094558753904,28.788349056360467,28.12421385930703,27.472293330604835,26.832212064734556,26.203613617089726,25.58615933605448,24.97952728821966,24.383411268272987,23.797519886006228,23.2215757236825,22.655314557713663,22.09848463922376,21.55084602863022,21.012169979868876,20.482238370329615,21.020605178350447,20.496107686439654,19.97976713633744,19.471399082963213,18.9708274399338,18.477884112849292,17.992408659866967,17.514247977844388,17.043256012511907,16.579293491299836,16.12222767759832,15.671932145370302,15.228286573171319,15.757199380670789,15.314864942249297,14.878809831056016,14.448932026372812,14.025134748522518,13.607326345580185,13.195420195618885,12.789334624397329,12.388992838507086,11.994322874111614,11.605257561529841,12.118506183868265,11.728045199333964,11.342914197878466,10.96305883659597,10.588429374632709,10.218980723537149,9.854672517689043,9.495469206311256,9.141340168837687,8.79225985571835,9.286183225988932,8.933347895868206,8.585333649784717,8.242126597546335,7.903718456642689,7.570106854628814,7.241295679322678,6.917295483344583,6.598123950701778,6.283806434529343,5.974376576790881,5.6698770227841235,5.370360245768164,5.075889500030455,5.492286821505648,5.190393169295798,4.893377483651514,4.601328701974736,4.314351405878633,4.7443400899976185,4.4474515021313294,4.155420015406376,3.8683845854437333,4.339307820817036,4.039146006255122,3.743618902351889,3.452900303246449,3.16719957938697,2.886769574324019,2.6119168772606285,2.343015369304479,2.080524357716159,2.4945977724681527,3.1381136269329866,2.814711053639563,2.493585924663382,2.174706387912764,1.8580412548808924,1.5435599823398805,1.231232654661782,0.921029966740919,0.6129232074931773,0.30688424390902524,0.0028855056380975926,-0.0
210,8.895132551742417,11.25861031718926,20.7287914297377,23.383401147763088,34.46580197112095,38.47413751081712,44.84735780682338,43.871347220501924,45.24989361787882,44.73345827883436,48.45300063816998,53.37269207522384,52.148019490232045,52.10315459747538,52.16936051157273,55.38140212575816,57.67996151729187,57.9919843350853,59.424472172003654,57.82470783477309,56.32992205803217,55.92647929670023,57.59691943069718,58.321790196173694,58.08647649605062,57.90557228539219,56.76984788168411,56.689425533322996,57.65976977868158,57.66916516838948,59.76888046601396,59.868586444645636,60.010581260685136,59.15305428619576,59.371873638004196,57.55808471908121,56.816205530996534,56.10877624689635,55.4340529210304,54.790447495389344,53.176622712498315,51.60847043636399,52.03721466511863,50.52558874753075,49.054228676642005,48.574228456645436,47.164636347110054,45.79072113090293,49.20555223533055,48.81061491475507,47.456747713357935,46.13430770056785,46.763282652018795,46.4446295170313,45.17196574319532,45.86184746424703,45.597221013385266,45.350191591560986,44.133667549469116,43.91653794017596,42.73640831617202,42.547291241386674,41.40101334917048,40.27675111075361,40.12351373077987,39.029652567632816,37.95611921417682,36.90238850107714,35.86796155334451,35.76145819722006,36.60454878287175,35.59040804849968,34.59387423336787,34.53554505765602,34.4917476629187,33.52257532931038,33.4983415212194,32.5495328815056,31.61620362585493,30.698048215099053,29.794776266037953,31.657982473564086,30.748752435254673,29.853545982691095,28.972115618174197,28.10422652883346,28.158474826739262,27.30520299561075,26.46479377330971,26.53740328325201,25.710186888365147,24.89522915439134,24.09236603107992,23.301444011142504,22.522320034812605,21.754861429960016,20.998945888697666,21.085627333786924,20.339858541794946,20.441306656786555,19.704873914316305,18.97928801116779,19.09383588414739,18.37650250914118,17.669683866406768,16.97333112828915,16.287406707120937,17.240816781857596,16.547560166556522,15.864302303716482,15.191032598654614,14.527753251754158,13.874480033940731,13.231243182384787,13.36789796115769,12.729169582668455,12.100369549387631,11.481578987119317,10.872898974793578,10.274452492764249,9.686386686160851,9.805042518834703,9.220004655954586,8.645489578102312,8.081737391387009,7.529027458180751,7.6348505151428725,7.763118879601716,7.202048842478106,7.3462666359441,7.523585607704174,6.948389381840109,6.383876589820665,5.830559974046255,5.289053659217281,4.760096481625858,4.244582463634469,3.7436011432458494,3.2584916929057264,3.3391047519721857,3.455290416990234,2.9418378430622947,2.4462927358486715,1.9717072401567857,1.5223321734404271,1.1042889041672102,1.0989495832574272,0.6832866285088872,1.2299737359181668,0.615828013086274,0.0057903112311939895,-0.0
315,8.626546821060154,13.051588419692877,21.25736863296627,25.98539707611078,35.57904174087919,37.811576159648595,42.1211189568323,44.72389200635118,44.74283479548705,43.21158305030293,46.216787312210755,51.996971314169194,53.44355817524751,54.105596339210365,54.87079813520451,57.48970077711655,59.31361115859325,61.22291198635019,63.21717165459095,61.717618894434665,59.46500782921952,59.90242834813028,61.26446861177103,61.82321528946485,60.719656776290705,61.38902487785259,61.25601731853929,61.17455921748848,61.99260626923865,62.005062633327796,65.51908129281713,65.62078231535945,65.76704284797013,65.08044513883019,65.31023548820592,63.83797197913983,62.41910269023914,61.89944385313974,63.128530087185204,63.539667893795226,62.254768005421084,60.16317408332962,62.37255809986481,62.046241150240434,60.88752997612482,61.48221496300518,60.37892887732172,60.16594268857704,62.60739345116842,61.569136610722914,59.68677226433603,58.710792015671174,58.62537465791741,58.565256162098166,57.657887620840704,57.64337244487104,57.65392759449427,59.47882470909406,57.75137514508151,58.743227687478495,57.953434652521615,57.184429537630756,56.435593195365854,54.809144458124734,54.99614390651746,53.40933586405208,52.73639902314921,51.19821566650238,49.68918776495787,49.93807590539579,50.21439401893619,48.74180834360868,48.16680671350202,47.60684249616264,47.06166030391962,45.65716240902311,46.01474990379346,45.512640578045236,44.14507323763018,42.80055890998662,41.4786690085922,42.75514699325083,41.44210099786429,41.89516393638754,40.60097093477723,39.327416136828944,38.93458599090924,37.68944098476637,36.46396548615657,36.09874104068764,34.8997295409116,33.71955109096262,32.557976836178796,31.41479473502965,30.289809477097613,29.182842460735095,28.093731832408604,28.557920686526472,29.06069344296816,28.779796278507188,27.696098958624855,26.62909014873996,26.36624175890708,26.11406359763625,25.06963000955777,24.041298222857147,23.02902719251871,24.38751722711009,23.364750724916043,22.357442514422132,22.15574652010326,21.164558164891496,20.975242045442393,19.999380015900737,19.822157368712357,18.86083406062564,17.91458274793957,16.98353225302672,16.067842617114938,15.897967458516385,14.995979292682229,15.595163101789476,14.687659132795542,13.79543820142241,12.918822455671641,12.05819037120732,11.911639241675658,13.341623594798325,12.443003263749691,12.371820496122128,12.32752363062201,11.425639225524005,10.53845321876275,9.666597208318665,8.810835954785132,7.972099145114051,7.151523403715296,6.350508720358467,5.570795547305904,5.452091999185336,5.355514696733588,5.290763631559092,4.474373402571526,3.6826570563372227,2.9205368005741152,2.1953519689562047,2.037494563738544,1.3228996126078187,1.8512075485531778,0.9268591378004213,0.008714676697600413,-0.0
420,10.481303979968253,15.896981190533317,23.28926465446064,28.235466219867593,38.683231612822304,43.074525035754334,45.88066711147653,48.88093520007432,49.46417590649505,48.59043557366031,52.85380901749269,60.6553956429434,62.633709945538484,63.02782261901509,64.39091592941766,65.8581864698949,68.2633577725849,69.07970814712816,73.36580445753573,73.50340938720896,72.89231695070765,72.37770515221503,73.60451257914366,73.24549329335903,72.14500928870659,71.93680340032712,71.79352380856642,71.71120546772582,71.68645433676934,73.32359933379125,76.66711012259789,76.79630578230052,76.97744504207455,77.20900101558394,76.66505950828473,74.54057993832828,73.29189149778337,72.89422570514861,73.3398313087248,73.82808326014954,75.17397860054149,72.50368801120125,73.91489900316411,74.56424712982543,72.80534462856905,73.52169214495203,71.83477306683945,71.80314409705306,74.2680607492515,72.65782533048744,70.27824199464533,68.75728485901179,68.8725007853305,69.8316327647206,68.385362638006,67.77858039075069,68.0089779435438,69.09544013816435,66.92419306461694,67.2379419759853,65.93846035968467,65.48164808448647,64.2323542613723,63.00949942550327,62.618097328220266,61.44056983583511,61.090652986200254,60.76233061338632,58.843381279633704,59.35670704218566,59.089006915486145,57.22256099508155,56.185989548468385,55.96772220755886,54.966225702861685,53.1911864681005,53.01831163071041,52.070871927497144,51.14046590990865,51.01588937320574,50.11566206034843,50.82869806029527,49.154092200473755,49.9080529827169,49.06391887020784,48.2345944534499,49.065124372238316,47.435407907090344,45.83234057991694,45.05919786658303,43.49623038604862,41.958849035888825,41.225458027492024,39.7260467624982,39.017208998687835,38.320042978127724,36.86887662486539,36.95996819414138,37.07606004037611,36.42467524809239,35.00302143742223,33.60411508782054,32.98276070010965,32.371659433934326,31.77072240005291,31.17987787358272,29.837909037578232,30.80876773820674,29.467468921279465,28.147369553782333,27.60310156821043,26.310595848424953,25.78195499193357,24.51642407012337,24.752692062035972,23.49761521710843,23.001781805065733,21.772085667814412,21.289505186980694,20.8158563585019,19.614616196230724,19.896247859993256,18.700449657756145,17.525734381147284,16.372581520747175,15.241552227608004,14.803546617814062,15.81473884858235,14.664822496276885,14.260994189339206,14.64226103495868,13.4861731862097,12.352138162360635,11.24127198112921,10.154917047462323,9.094696525020746,8.70875993737913,7.6729120680535505,6.668305154747081,6.280933235557621,5.899377842710922,5.5244317052389365,4.5373345268847896,3.5957483174413625,2.709713864162525,2.820196497387746,2.4314234628529117,1.5206944096744817,1.6428778073652126,0.6485050888436156,0.011658867241841063,-0.0
525,10.570794386644955,17.124081590323357,25.57089049828275,32.50694550232784,43.1332247762498,49.60994902961144,53.653815424722396,55.32619568919352,54.744232654044545,53.66042273341356,57.55684008325474,65.63938274310244,68.98907857302706,70.8198964789751,72.77331574513065,73.21981640366695,77.0168469517577,80.11458615611717,86.6529333280259,86.64373606368778,85.92130389752087,84.50191061827586,86.43384928069676,86.01523719051873,84.0903237913684,83.85530607650817,82.91276626692277,82.05230719130422,81.26788329672841,82.85983545355687,86.0854935734468,86.24750089262459,87.25512546654255,86.74440387123305,86.29117265373412,83.56760690334941,81.69983509962444,81.41157638522655,81.9285993947186,82.49252328765517,83.87304406282462,80.70501248507662,81.39221064915813,81.36168719806611,79.09999918517337,79.89797017969049,78.47169207614574,79.34244023270507,81.0261051322548,78.92893053718721,76.13882619167005,74.89598228352938,75.16983936130273,77.74624539408813,76.5791733368478,76.20288289300926,75.85650210075772,77.07413802829387,76.01874391079981,76.53643988950606,74.76333661658003,73.79253560930836,72.08662371159087,71.171470641517,70.28186821939254,68.66485227069552,68.57651933144338,67.75949064967492,66.21632314438956,66.19384687867213,65.44420507300394,63.22610977042558,62.51905601935078,62.57440094949161,61.16533344081537,59.05035528551694,58.42087006880585,57.084072317017146,56.4904274132446,55.914649310429894,54.6335916683774,54.816039817732275,53.56635948087382,55.2667261693262,54.037757495649196,53.5698623026945,53.87291056203959,51.93840886019278,50.03798846014482,48.89604253562491,47.05036414461716,45.237574337790306,44.15338304126057,42.39301685491306,41.343902752047136,40.30965271178155,38.619107302765144,38.284366249209945,37.96395605929876,37.658214215540454,36.68549359129854,35.72577283011514,34.778761859090864,33.844179249054406,32.92175184574226,32.01121441649657,30.461997194239164,32.23034049143539,30.6677740684411,29.133648025282533,28.27551866214315,26.783741573171195,25.94960472989,25.12548295488351,24.945577246134675,24.137676090286067,23.98082635170511,22.549959859966325,21.769758165853233,22.28046532072829,20.866493617323602,20.75406035994637,20.00359412481118,18.62096967116637,17.26812522456689,15.945982706984175,15.831751553477293,16.37193887898925,15.668618130067335,14.972603833076896,14.938150245948853,14.256730037951428,12.926890187589914,12.258600310339734,10.96912437062981,10.313661398884813,10.292544080977777,9.649664678593087,8.38165259080799,7.7482872213697265,7.119749018981107,6.495667837636473,5.285919132100519,4.137210443427193,3.5295832125807083,3.4390267188630497,2.8223940005145165,1.7159311842036395,1.5626282478481404,0.5038306148876972,0.014623153498979963,-0.0
630,10.777143099095197,17.65289137644589,24.723894103718905,31.97334121033568,45.25471895093551,52.07269878069995,56.55323094479965,58.753888228533825,57.19003143166522,56.77273159940373,61.147820687027725,68.77387561986946,71.85629714125858,74.28171450268428,75.27486714997868,76.39778084115149,80.71514108818026,83.59831601341224,89.74009075971608,89.68658127349111,88.19721769137108,87.61283893147957,90.19163465468984,89.78941440028193,87.22456989784804,86.27880035434306,86.15858898920763,86.84594923881099,89.0759433336931,91.38487618185782,94.53121086239469,93.97516307077436,96.5107743666889,96.07500699269858,94.94784840651337,92.39862266645368,90.67718599576672,91.22051350095244,91.81630871460428,93.20655875451473,93.90988941613702,90.21913798654137,90.26989775661337,91.1008155862427,89.77284089889973,91.42911507725056,90.91860219374018,92.68125323691757,94.51453060521914,91.86415456503813,88.54655242864146,86.76966995768773,87.22374758662504,89.95078308532499,88.25855185934628,87.34975774638676,86.47590040319457,90.14114387562425,88.56905202168639,89.31461413880143,87.80533023434545,86.3323876116143,85.65021424845479,84.9987335612279,83.6202577953718,81.52433671228832,80.95806690602143,79.67233891391611,78.4156010968415,77.92909387435988,76.72520369344892,74.07838989546502,72.93154561229788,73.27043562380838,71.43775749263331,69.63755503684266,68.58627575631613,66.8415991520063,66.55031257344797,65.56457905553931,63.88763808507001,63.65520790685666,62.020264757965116,63.263033631900484,61.65549881752596,60.78860041015416,60.66224351385183,58.39488794331292,56.87279919973865,56.077899215048845,54.59532940583698,52.442004412437285,51.00851597678377,49.595940477112705,48.87909664952688,47.50119744492008,46.142882075022584,45.46873470761897,45.48317113564937,44.840239122023796,44.21215438895062,42.917919475012404,43.000712566399784,41.73011379474646,41.158404966724795,39.91541785755363,38.01603098523808,39.534434762831154,37.632723850222085,35.76515994956393,34.59327898217562,32.77944511220877,31.641107736572934,30.516638816477897,30.0465047030054,29.59019511102804,29.148246160451404,27.413342102144334,26.343900404943888,27.23868140966554,25.520091081849163,25.800043785563034,24.759496079121035,23.070042696451253,21.415936032012368,19.79824290341938,20.06072765773207,20.380919259103617,19.400493010432555,18.429967984503577,18.13755436229097,17.870853683140872,16.23715608064361,15.300542903104597,13.718422876704368,12.802807217640314,13.21954431983698,12.314493937626684,11.417215245585254,10.527387091016749,9.644645278179592,8.768564855669707,7.229500162241205,5.755041818316289,4.903217056551897,4.647341360290402,3.789571558671936,2.370802952211004,2.052288338313729,0.694921758439022,0.017607811683907282,-0.0
735,13.651679362219776,21.56187926325646,29.762357669616375,36.54943202160959,48.50707709420499,55.71211756687216,59.81383099017415,61.73282259488219,59.27390505695299,58.75965431066732,62.88312387891305,70.12171280713736,73.00580840409994,75.27026729459504,76.17975548598193,77.22291759369246,80.570208901127,84.02525973963985,90.57434719135517,91.26384523741326,91.32114353162324,90.02663788022399,92.4875715019288,92.12050040990248,90.41900911530996,89.54339372957367,89.46219387351195,89.4578708618516,91.62139768435807,93.86114533184544,96.1788407947767,95.01171560601665,97.45777304331402,97.12406571543535,96.14756566161486,93.84282653712019,91.62944903075847,93.60909044686662,94.26498824595502,95.67142047523377,95.73515067045845,93.07254140203251,92.5439377541306,92.7487680952843,90.94430376224494,91.91852472637832,90.88544749731602,91.94640234731582,93.05917085357737,91.45273587176123,87.86239190968857,86.36766727246031,86.25039813374241,88.87569215999854,87.4740554046494,87.46780136422912,86.13830576331921,88.94057366834502,86.97846510121893,89.19400974206417,87.28483547024368,86.10693983636155,84.96240837894133,83.85018894391612,82.76929482288627,80.36385230787631,79.34640537949086,78.35731456553704,76.72849743958398,76.46121773686045,74.88788289335591,72.03630518441558,71.18177304813453,72.31636448140237,70.8489680066085,68.75884468244507,68.64693038942909,67.90676962902847,67.1884992775808,65.84058267432938,63.87340423447302,63.86080134959699,61.93916417712994,63.260994800786506,62.01497804047953,60.79036128895412,60.23355114243024,58.40312586510918,56.60258968970079,56.09509978483828,54.33767337310668,51.988919392881236,50.294702000502305,48.6276208509874,47.584129193047296,45.96235591733246,44.3663475384775,43.375004210650594,44.76135646812677,43.79170878573332,42.8367535181491,41.30233659801585,40.96970428026158,40.05703437884637,39.1579047369901,37.68352524433027,35.656445059638045,37.73312838651503,36.884756244106875,35.44931214687785,34.626238400638215,33.815359131934294,34.8415899355135,34.0571633620267,33.28530186217643,32.52597517597829,32.41135093874086,31.044966358933298,29.695665691947266,30.25627124265314,28.918763952952325,28.886686640610236,27.56699478445655,26.262649176080966,24.344403030512797,23.07798212633476,23.70893152340989,23.76273061414237,22.503310351982357,21.257369873695982,20.685717924507074,20.132326213474588,18.245449810076583,17.04428124057503,15.225720474206804,14.058612295559332,14.150697387795065,12.989863038206867,12.484745118375876,12.004921022765263,11.557639220740821,10.416123459509514,8.597240954873197,7.478617780802043,6.367659953650121,5.921274947679583,4.807982419613937,3.0719859616129592,2.56518846126777,0.9023427269839496,0.02061312374579104,-0.0
840,14.817289414929023,22.232209391003607,30.818094288570705,36.44858175513829,47.0501767306636,55.49200802539726,60.13784421912371,64.22410753963602,62.42953637007765,61.07777609218965,66.44139768122346,72.67575749398985,74.67661770276348,76.81842507635456,78.37518636857986,79.35292528682189,82.55991485643995,85.16653340929129,92.15461791352907,92.8172169851393,92.88202255587578,91.6608533084336,93.3411508297304,93.02735567182393,92.81253294910702,92.0112210380111,91.30607782154287,92.02245532506696,93.47735375514783,95.001154361355,97.26903237591492,96.23340370387999,97.95362587965089,97.049449474167,96.2161127326821,93.48052579801718,92.14078210306862,93.45128880239784,93.51589437386787,94.2811811009099,93.79602110717023,92.71588798270422,92.97539513580696,92.63633940433702,91.06250728175719,93.38134506597927,92.52909247896768,93.65610181412637,94.8349725134867,92.80353716698917,89.55585080536261,88.9139302160742,88.310002273039,90.9305969416744,89.11467314561736,88.61722651317383,87.51868017530144,89.65126062076418,88.61351721489923,90.85093722260227,88.57335967892733,87.63381094921563,86.08415005541215,84.57186323757549,83.73070582589148,81.0257844800951,80.24632459971018,78.87094179563692,76.90920184794459,76.21334002757602,74.9291337776432,71.8577498167409,71.23763758607325,71.84974449488382,70.06864992674197,70.12311407382278,70.20589987670414,69.70491114343076,69.84154518908775,68.16005872174254,66.50817629350274,66.09364704109768,63.88745778401119,65.33246414844268,63.7622484104046,62.21809798570865,61.30019680966948,59.80161353648587,57.73524566216338,56.876158215695966,54.86498293093213,52.31835019895404,50.94742150508868,50.15939038644114,49.38750118232336,48.63153776200987,46.771877829104085,45.493148604929495,47.024965895521014,45.76347513539192,44.520035576962584,42.73810674604269,42.085661726396076,40.893935662368996,40.26874399029447,39.65773803931301,37.95898116570262,40.75958002322607,39.6213882125249,37.92467396774528,37.96688523290628,36.87031411851954,37.54547243084295,36.47097901738571,35.41028999974686,34.36313890100996,33.92319818654588,32.308432215097156,30.716811673572803,30.895914715620588,29.321795466441618,28.94064569132726,27.98130755578438,26.444507849372187,24.360218834425986,22.87791234152325,25.47813071358153,25.851111469262275,24.973838336305153,23.46004918043716,22.605262905793793,21.764333081437993,19.648794611561602,18.197881681593575,16.170312639783397,15.352441880917757,16.428523668833655,15.662173735248084,14.914927529115241,14.190132585950835,14.25106809476261,12.831389010643713,10.676866857309738,9.28515917736246,7.903488663793928,7.247217115858625,5.867172977773209,3.8100256808769353,3.096896599518214,1.123227903764396,0.02363937752791019,-0.0
945,14.271258314748495,22.991403682442897,31.995460616405822,36.56485918334783,45.97907609709242,54.065044943719734,58.513055124108,62.42953637007765,60.02728494837425,60.16780060886222,64.63070542201994,70.60450839874996,73.23957996149669,76.68980043474541,78.19743253091339,79.8313483991494,82.25434231531004,84.10675072548051,91.49328298070851,91.48269913004344,91.59451874358301,89.82638298557272,91.48209156568814,90.59962940915918,89.82724183406137,89.15543270020954,88.57601888809415,89.33468165993911,90.16014563151201,91.05022251205106,94.52637826756283,93.64581032984485,94.7216676899607,93.34871219657374,92.05419046481933,92.05902182636216,90.28718811447023,91.61952481421613,91.78376087258489,91.99740260508892,91.04540033028697,90.74999199815385,90.50139304172275,89.69869467090132,88.34943622120065,90.0220948690449,88.7542099124105,89.31573474051883,90.51930223601339,88.17661162145322,84.73488565577982,83.68964645594632,83.25980093418463,85.185555147039,83.65822355423688,83.32927453206989,81.87863226077904,83.35044356223091,82.53782020952447,84.09073999798831,82.1687192643041,81.44900577574329,80.7597700302258,79.52254905302564,78.31803709113214,76.00868185173321,75.4360944586669,74.32593695613205,73.24429566717241,73.31149148914581,72.84226539352328,70.16197888107266,69.73938088857102,69.89729806806322,67.85755729790509,67.50329340471109,67.72740847595973,67.98087130860928,67.6999106127571,66.87864283609679,66.07930350609328,65.30151265704325,62.87345404897111,63.809232593052286,62.533779248939894,60.72678146211806,61.16364908893425,60.50839447658529,58.203954942263074,57.03433758673946,55.34004427384944,52.605607033169235,51.50391972374555,50.42054290168051,49.880404611435694,49.35715543977433,47.79718576960743,46.26150520780479,47.3565513613193,46.36778161939179,44.868790519210705,43.392136537343006,42.45271312025368,41.5280830205238,40.61796129545367,40.238427677891785,38.32916107814384,40.59367748159355,39.203797720034494,38.895639061306035,38.60713693949834,37.25351923073677,38.093152841503986,36.75660945034459,35.98656617656817,35.23075513088179,34.489262385878575,33.20598948677898,31.39280375629317,31.234308257210945,29.448592106664105,28.76630663865065,27.554064883673984,25.8238866263827,23.61230654190468,22.96245503704427,25.009720671712135,25.56632521776386,25.60588843913844,24.462881096481738,23.332494014523647,22.21451659184081,19.922124456191558,18.25695794271981,16.0779058082829,15.012690069361414,16.20090034319404,15.757425248934462,16.00641214460869,14.997979330691784,14.71099769558612,13.032675811059804,10.700274749715788,9.079008911238832,8.105756202167301,7.146923209975088,6.20823934691474,3.9481928634497887,2.9582785024017575,0.933250751850631,0.026686866933095642,-0.0
