ensembl_id	baseMean	log2FC	lfcSE	log2FC_shrunk	stat	pvalue	padj	deg
ENSG00000163453	2121.84944510048	0.8532668607657	0.0937304232668923	0.833636487929382	9.10341414266389	8.75358833701647e-20	2.19098011032078e-17	TRUE
ENSG00000106624	396.85388252042	1.43777613834237	0.158555887428538	1.4020949719272	9.06794545229602	1.21282248431459e-19	2.98667317588953e-17	TRUE
ENSG00000240583	525.657788048143	1.30018244129997	0.143497809402804	1.26772328995397	9.06064313253945	1.29683638729085e-19	3.14287269224709e-17	TRUE
ENSG00000162366	40.6817313305155	2.16332188659993	0.23930870266107	2.10967426387269	9.0398797141273	1.56844310123994e-19	3.74171707339552e-17	TRUE
ENSG00000117152	21.281942601105	1.55093922152293	0.172864358526031	1.51236263715556	8.97200113862323	2.9117540442906e-19	6.8394862689583e-17	TRUE
ENSG00000184292	38.9154713185997	1.66301956023008	0.186414549905527	1.62072907025972	8.9210823998067	4.61752884089634e-19	1.06818833852735e-16	TRUE
ENSG00000121570	15.2996712014652	-1.27220433090123	0.143329323556505	-1.2402646757419	-8.87609247942683	6.92502713353786e-19	1.57807931753516e-16	TRUE
ENSG00000166900	176.693327930019	0.433934700189272	0.0490955408413658	0.425084259840165	8.83857663553138	9.69457303511645e-19	2.17671678088467e-16	FALSE
ENSG00000112936	2638.86238484523	1.21919757778893	0.138052484010598	1.18744593463685	8.83140630555644	1.03367763963461e-18	2.28727394231033e-16	TRUE
ENSG00000253368	33.1492545355374	1.07180797019089	0.122023563197498	1.04465940614279	8.78361475525954	1.58303222280109e-18	3.45281942538957e-16	TRUE
ENSG00000014914	54.2919325238584	1.04664379268289	0.119843777279421	1.01988325297685	8.7334012365331	2.47126508770666e-18	5.29559512797606e-16	TRUE
ENSG00000174348	141.19692019893	1.12034932196645	0.12830066197364	1.09112942718263	8.73221778229513	2.49726780989178e-18	5.29559512797606e-16	TRUE
ENSG00000102760	19.4560048049004	1.2576712624188	0.144537542039954	1.2245025294063	8.70134668590908	3.27968649640016e-18	6.85948677082707e-16	TRUE
ENSG00000076716	38.6896487307128	1.07600587096327	0.123791709612641	1.04819088158595	8.69206729861167	3.5590314297562e-18	7.34314754993482e-16	TRUE
ENSG00000198074	708.652040696554	2.40803117120468	0.277310471749822	2.34350365038008	8.6835205176713	3.83703673931581e-18	7.81118359144984e-16	TRUE
ENSG00000182718	1863.17874970548	0.81566271636171	0.0941932061154676	0.798187574430305	8.65946441362047	4.73985982824578e-18	9.52212892863902e-16	TRUE
ENSG00000269751	31.1723733594501	1.194865858966	0.138067415591249	1.16338024367764	8.65422050415881	4.96291779112682e-18	9.84075699154861e-16	TRUE
ENSG00000140416	1122.49572619726	0.55099612194345	0.0637729086162291	0.538061939837666	8.63997164155112	5.62269760225929e-18	1.10060701270891e-15	TRUE
ENSG00000122861	35.335710095085	0.922559778662859	0.106910937080491	0.898723972812333	8.62923666984867	6.17627734892079e-18	1.19366332358636e-15	TRUE
ENSG00000162552	19.1980830641524	1.46498350643039	0.170102805683404	1.42538590720825	8.6123418161428	7.15830318264876e-18	1.36616216240852e-15	TRUE
ENSG00000070882	42.5752009095195	0.855625589909558	0.0994651709127024	0.833599823402308	8.60226330541889	7.81592264821165e-18	1.4732531727518e-15	TRUE
ENSG00000010319	33.0176594185773	1.78680230847856	0.209026001518752	1.73738949428901	8.5482298637295	1.24990601319929e-17	2.32726402555204e-15	TRUE
ENSG00000125966	25.1726597916786	1.09568243864757	0.128540512164917	1.06607585486125	8.5240242176864	1.54103385883967e-17	2.83475963334508e-15	TRUE
ENSG00000135205	115.623165196842	0.741041381515564	0.0870370310702621	0.721653928083687	8.51409305215553	1.67899156729767e-17	3.05176705351199e-15	TRUE
ENSG00000164949	46.4829773679505	1.20671404746726	0.142361634830511	1.17280065073744	8.47639919915166	2.32270802225656e-17	4.17213012750744e-15	TRUE
ENSG00000108691	73.6608984996295	1.00617067503436	0.118950638258899	0.978831966068789	8.45872447396542	2.70317874916642e-17	4.7990852491015e-15	TRUE
ENSG00000128342	16.5126626219479	1.3314788709894	0.157844740834028	1.29390582396049	8.4353705036612	3.30155205999402e-17	5.79403412091825e-15	TRUE
ENSG00000129595	149.77563841988	0.840099319641422	0.0996830537670979	0.817720702660167	8.42770448831004	3.52511914969929e-17	6.11608172472827e-15	TRUE
ENSG00000107317	226.510909768449	1.66755468543558	0.198022458575644	1.61991263602992	8.42103818642658	3.7316260516915e-17	6.40162545586808e-15	TRUE
ENSG00000166482	467.934333173572	1.0599676597175	0.126139608564863	1.03114616833385	8.40313103692921	4.34729133238782e-17	7.3749382292108e-15	TRUE
ENSG00000137801	451.964578895382	1.0357427894577	0.124076444392455	1.00666343008252	8.3476182326891	6.96532911087875e-17	1.1686444490648e-14	TRUE
ENSG00000163638	73.6748292589158	0.608754753031244	0.0731853153746816	0.593016924099284	8.31799043175049	8.94672335520274e-17	1.48476708899169e-14	TRUE
ENSG00000168542	3174.15890804012	0.775602423060636	0.0934424991567551	0.756142081069809	8.30031762912846	1.03833414223711e-16	1.70465437458883e-14	TRUE
ENSG00000179913	19.3070302105809	1.80957841164469	0.218891609955981	1.75607149403668	8.26700672542268	1.37364215726871e-16	2.23114558055093e-14	TRUE
ENSG00000132698	20.2257240526394	1.89146839904866	0.228839609353273	1.83542028502172	8.26547643737973	1.39137924403447e-16	2.23616613662298e-14	TRUE
ENSG00000129354	17.0582259714315	1.76180157576339	0.214007376798103	1.7093110549082	8.23243386336864	1.83447436094526e-16	2.90093883413979e-14	TRUE
ENSG00000067445	19.8237402322228	1.06078020041965	0.128862481267494	1.03005289154067	8.23187781257818	1.84301196562457e-16	2.90093883413979e-14	TRUE
ENSG00000160183	33.8267236400378	1.58627840698734	0.193973301343558	1.53865991852793	8.17781826674064	2.89029239430934e-16	4.50295757921582e-14	TRUE
ENSG00000058085	21.897459888969	1.70379006700632	0.208922347663881	1.65221407407978	8.15513556140687	3.48788432751336e-16	5.37909271843171e-14	TRUE
ENSG00000137077	235.462680033339	1.51365072001425	0.185796858476077	1.4682457864997	8.14680470073256	3.73666435850422e-16	5.70513914256424e-14	TRUE
ENSG00000001626	138.585310065094	1.35210756783	0.166391386210321	1.31144657013703	8.12606709172385	4.43443644735727e-16	6.70346293844068e-14	TRUE
ENSG00000102359	39.8968276223823	0.765752508203427	0.0947585433130289	0.743658301336808	8.08109202010221	6.41893498334545e-16	9.60826463977631e-14	TRUE
ENSG00000172724	114.557271381056	1.89922294244168	0.235350154642715	1.84087328338333	8.06977562995396	7.04274704423058e-16	1.04396759098362e-13	TRUE
ENSG00000173262	19.6125082360061	1.41761524693971	0.17578991948562	1.37375457320559	8.06425789992854	7.36820660748047e-16	1.0817094084905e-13	TRUE
ENSG00000134627	20.3804405096519	0.83761689870951	0.104068157046807	0.812965506294091	8.04873385364915	8.36549407095361e-16	1.21642250928876e-13	TRUE
ENSG00000141934	29.0001069773013	1.33454181812936	0.166047368557078	1.29296766853216	8.03711513001556	9.1978241188109e-16	1.32483376081137e-13	TRUE
ENSG00000165841	60.8254873049083	-1.96889805671695	0.245786268025613	-1.9059965156721	-8.01061048907651	1.14140418125923e-15	1.62868776069776e-13	TRUE
ENSG00000049656	2160.79229277162	-0.641921310625776	0.0802007847362521	-0.626684171963097	-8.00392805053959	1.20511821618714e-15	1.70368008562456e-13	TRUE
ENSG00000176170	19.3017144605419	1.38166344318606	0.172781865930064	1.33836980720326	7.99657669946279	1.27926094420938e-15	1.78147907721747e-13	TRUE
ENSG00000007384	77.3454450031804	0.708772003885911	0.0886389310144163	0.68819942807032	7.99617048371935	1.28348636687137e-15	1.78147907721747e-13	TRUE
ENSG00000124225	56.7729895535371	1.06113900828441	0.132865271568062	1.02855963253175	7.98657915466513	1.38734697570126e-15	1.90828951576638e-13	TRUE
ENSG00000091986	98.0763960835339	1.35397249517321	0.169850771591738	1.31163633344045	7.97154162141629	1.56707097772984e-15	2.13625354356957e-13	TRUE
ENSG00000222041	19.5419845466492	1.10970420951224	0.139535189063851	1.075007855715	7.95286276499359	1.82250196926518e-15	2.46247434218945e-13	TRUE
ENSG00000185222	140.163027385418	0.665229028013106	0.0836968838497374	0.646246516022809	7.94807401918815	1.89433462569753e-15	2.53707904080263e-13	TRUE
ENSG00000233695	170.415857298683	1.19711760580197	0.151148397403676	1.15985388564229	7.92014752630683	2.3722894280766e-15	3.14957521633683e-13	TRUE
ENSG00000163171	85.6329606056418	0.627262264309625	0.0794842638168652	0.609092212245321	7.89165344419446	2.9820887410959e-15	3.92504576715968e-13	TRUE
ENSG00000100897	4706.03998497098	-0.376482530291399	0.0477853129259194	-0.367843233356012	-7.87862435629652	3.31004962942117e-15	4.31947331128226e-13	FALSE
ENSG00000044524	118.37979788846	1.18584729661005	0.15091378826124	1.14777340664345	7.85777966528335	3.91002303145907e-15	5.05917217324721e-13	TRUE
ENSG00000183844	27.6874456732755	1.78780946848953	0.227743083520502	1.72892796929291	7.85011531789762	4.15654899940721e-15	5.33295715318902e-13	TRUE
ENSG00000104413	15.6648746179554	1.81548780299076	0.231446030928717	1.75585717070856	7.8441086058197	4.36039617263731e-15	5.54787739698553e-13	TRUE
ENSG00000100889	15643.7969929532	-0.484286711567582	0.0618225988870015	-0.472263368737335	-7.83349002284351	4.74510518684433e-15	5.98745999939994e-13	FALSE
ENSG00000071282	50.9179109606193	0.892167560870548	0.114104827499956	0.863990184187786	7.81884150230975	5.33116843903739e-15	6.67182620714942e-13	TRUE
ENSG00000143387	156.786661590189	0.760373197030298	0.0977649576552797	0.736427138176425	7.77756381495487	7.39344770744873e-15	9.17749265018921e-13	TRUE
ENSG00000196562	1329.31808110166	0.547710439804308	0.0705170472290368	0.528970152582362	7.76706429617458	8.03260747258905e-15	9.89047184608787e-13	TRUE
ENSG00000067715	30.1094103459563	-0.845629693629769	0.108952142221248	-0.818606053010594	-7.76147835544674	8.39450473390065e-15	1.02533838621756e-12	TRUE
ENSG00000164199	422.465022861026	-0.594905759848787	0.0768610438995364	-0.577075699500997	-7.74001665429338	9.94037925669334e-15	1.20452151183487e-12	TRUE
ENSG00000099994	37.4899122022768	0.980219867537926	0.126938493700513	0.948151573988757	7.7220064533818	1.14512594505487e-14	1.3766758211888e-12	TRUE
ENSG00000165124	215.378562615962	0.739211387265887	0.0959291991891853	0.715862128563034	7.70580171119809	1.30024389727256e-14	1.55094717371543e-12	TRUE
ENSG00000128567	155.251355687074	0.973409837539733	0.126425882987892	0.941387427975659	7.69945057558315	1.36652513488875e-14	1.61737253949468e-12	TRUE
ENSG00000130635	207.053139301091	0.997831386091534	0.129771468476814	0.965151873576751	7.68914305897538	1.48123766135715e-14	1.73965666258469e-12	TRUE
ENSG00000035115	229.525615942011	0.702380110440547	0.0914266607835237	0.679905598930853	7.68244300318059	1.56082994602559e-14	1.81914134472662e-12	TRUE
ENSG00000070404	113.07888752371	0.892393077994435	0.116210024121298	0.863209608983454	7.67914028709753	1.60159769672751e-14	1.85251466921482e-12	TRUE
ENSG00000167766	171.306473470062	0.846739447978153	0.110445551379171	0.819030810121622	7.66657812292692	1.76645589710466e-14	2.027838243383e-12	TRUE
ENSG00000165125	22.605397107604	1.75865336540489	0.229672930568276	1.69773353455179	7.65720784357774	1.90018978481216e-14	2.16508191302328e-12	TRUE
ENSG00000197956	246.434015298924	0.913617385261666	0.119590359521645	0.883109195614917	7.63955714253292	2.17970153566073e-14	2.46516170714578e-12	TRUE
ENSG00000133067	19.4906616072871	1.26626372709437	0.166099332953899	1.22256643871878	7.62353288586547	2.46825380570476e-14	2.77097787540444e-12	TRUE
ENSG00000083307	16.2534557307838	1.38887380849397	0.183079510564406	1.34037234231898	7.58617829058143	3.29478986635538e-14	3.67188698390613e-12	TRUE
ENSG00000113657	114.341835343865	0.871543842077395	0.114903514696141	0.842418753934458	7.58500594505024	3.32471820366801e-14	3.67839112562342e-12	TRUE
ENSG00000164742	1993.47640321083	-0.644454881518199	0.0851387415717404	-0.625084960440603	-7.56946684459932	3.74759092103603e-14	4.1164185742718e-12	TRUE
ENSG00000165359	53.5879261668009	0.78808598143422	0.10420108210882	0.761958705743104	7.56312665362921	3.9349411600728e-14	4.29133440228511e-12	TRUE
ENSG00000131711	48.0413842713826	1.08314535084133	0.143272179328477	1.04507938405088	7.56005357019123	4.02903390830767e-14	4.36278650440011e-12	TRUE
ENSG00000162738	12.531694885612	1.15894123812257	0.153669563427053	1.11840875145202	7.54177478139786	4.63617942986388e-14	4.98487236163111e-12	TRUE
ENSG00000109610	30.8152308296196	1.49763085296348	0.198629581853587	1.44471573704037	7.5398177803516	4.7062860909412e-14	5.02486545709721e-12	TRUE
ENSG00000134873	72.4528953134767	1.2530990364177	0.166700321362578	1.2081544007714	7.51707630900225	5.60147266453874e-14	5.9391169890401e-12	TRUE
ENSG00000103196	114.07260790415	0.834024936407924	0.111197145178607	0.805869087705964	7.50041680538021	6.36152227346698e-14	6.69846359112371e-12	TRUE
ENSG00000198182	31.0473559831423	0.747842483789606	0.0997900121017316	0.722877298221164	7.49416167048074	6.67234405739725e-14	6.97762664851652e-12	TRUE
ENSG00000008517	2087.26447386072	0.914257967774884	0.122133452300871	0.882028494914718	7.48572934401827	7.11508908319742e-14	7.39001225321484e-12	TRUE
ENSG00000205336	92.910853227447	1.05712314460408	0.14125245450252	1.02038910825409	7.4839276126364	7.21336969748727e-14	7.44146814467808e-12	TRUE
ENSG00000135749	16.3082731943642	1.23528907734473	0.16547201327024	1.19059507230056	7.46524474399979	8.31449235279419e-14	8.51984357331957e-12	TRUE
ENSG00000023171	58.3336917575468	1.10579710206757	0.148311578111386	1.06645123829816	7.45590544008027	8.92527426601985e-14	9.08473916623941e-12	TRUE
ENSG00000138772	34.2714571465588	1.16600388934048	0.156469829576476	1.12415190963919	7.45194068720182	9.19770780557572e-14	9.30003991890927e-12	TRUE
ENSG00000065485	1271.51741000856	-0.371767624492677	0.0500373688332844	-0.361720292768673	-7.42979963097861	1.08762306767036e-13	1.0924887498152e-11	FALSE
ENSG00000089472	61.2218180987114	0.657235765101547	0.0885559361882921	0.635386988866932	7.42170195913348	1.15624772696772e-13	1.15382943106818e-11	TRUE
ENSG00000088992	23.43625905165	1.19117597605251	0.160650164540435	1.14802227198225	7.41471992549813	1.2188209871233e-13	1.20837395009082e-11	TRUE
ENSG00000065357	66.4232329833181	0.797166688222068	0.107526999009803	0.769577851789836	7.41364211372991	1.22877235700251e-13	1.21038040946544e-11	TRUE
ENSG00000162458	82.8396777538078	0.926238839936563	0.125036377399469	0.89197774174399	7.40775492061316	1.28455405357965e-13	1.2572161083368e-11	TRUE
ENSG00000038427	114.947697046856	1.14285765420906	0.154441453720015	1.10141640807665	7.39994105650503	1.36244960541916e-13	1.32496054621272e-11	TRUE
ENSG00000241644	340.472998918048	0.768068248234795	0.10411621846672	0.741684800272352	7.37702789772661	1.61862101377674e-13	1.56412061002173e-11	TRUE
ENSG00000079257	38.2037796535657	0.928106968023413	0.126577158192529	0.894617521700338	7.33234164265031	2.26165641735708e-13	2.16411560172664e-11	TRUE
ENSG00000145632	516.245043647347	0.392559850309967	0.053540813053293	0.381507899947033	7.33197401987945	2.26787068559249e-13	2.16411560172664e-11	FALSE
ENSG00000109339	30.841910464302	0.806561654389703	0.110185256081992	0.777839044480986	7.32005064080002	2.4787739579825e-13	2.3506783099675e-11	TRUE
ENSG00000181019	45.8554391062411	1.10380634829656	0.150827654423502	1.06209127332054	7.31832867464228	2.51078303378354e-13	2.36582848151404e-11	TRUE
ENSG00000189143	24.191870227895	1.27751684868786	0.174583035982563	1.22962149038158	7.31753140560268	2.5257403883075e-13	2.36582848151404e-11	TRUE
ENSG00000005884	59.2504491072881	1.12488866443782	0.153844439300349	1.08314930992473	7.31185780619419	2.63473848499009e-13	2.4528772676115e-11	TRUE
ENSG00000115419	260.188155434756	0.713767407118933	0.0976610397039067	0.688386402660947	7.30861978618051	2.69900277892213e-13	2.49747723809595e-11	TRUE
ENSG00000168502	49.4836770711073	0.77126969617289	0.105697036059266	0.743827702376495	7.29698508991708	2.94287391698169e-13	2.7067348773781e-11	TRUE
ENSG00000170962	67.6140580407565	1.09263515336863	0.149937661321988	1.05221641422344	7.28726287801852	3.16315345961991e-13	2.89191778571717e-11	TRUE
ENSG00000164181	19.4159228008878	1.32896491159879	0.182443815827814	1.27846343263872	7.28424203127298	3.23483816534703e-13	2.93985173264991e-11	TRUE
ENSG00000265107	42.5880985603324	1.3033976071089	0.178973780499295	1.25418619807403	7.28261761847305	3.27404268229679e-13	2.95787477356848e-11	TRUE
ENSG00000111341	216.80395334024	1.2817668238109	0.176094340965589	1.23387933504204	7.27886436771627	3.36641921873412e-13	3.02344050774309e-11	TRUE
ENSG00000197457	25.3532316154226	0.84413445867423	0.116215308410707	0.813414558866793	7.26353928942861	3.77090838928714e-13	3.36691399342901e-11	TRUE
ENSG00000117602	57.519382423043	0.578016932830548	0.0797087248160346	0.558543411793197	7.25161435168602	4.11833107955787e-13	3.65573714666799e-11	TRUE
ENSG00000167183	35.9170719397869	1.14164906500115	0.157720084018603	1.0980283382741	7.23845077882719	4.53838854865209e-13	4.00532464513411e-11	TRUE
ENSG00000149418	179.897060280384	0.824087818198387	0.113897409020358	0.795196916446202	7.23535175458721	4.64324085380468e-13	4.07431042275229e-11	TRUE
ENSG00000151224	36836.1535025574	-0.403052934954608	0.0557231971151867	-0.393792663710156	-7.23312652218156	4.71999280845967e-13	4.11799143997498e-11	FALSE
ENSG00000153822	31.7242542339506	1.36083695631908	0.188198617244105	1.30828977349709	7.23085523287344	4.79961775993963e-13	4.16366840674763e-11	TRUE
ENSG00000152137	45.4536176727243	0.931360893163718	0.129054642961212	0.896464308939635	7.21679493114902	5.32271499418858e-13	4.59136793961984e-11	TRUE
ENSG00000080709	598.397145560888	-0.657064858040293	0.091077997690251	-0.633908968519395	-7.21430943480903	5.42083622092485e-13	4.63560665633191e-11	TRUE
ENSG00000159713	21.0499098032461	1.21697059991457	0.168704517364943	1.17029644486903	7.21362189301673	5.44829079807511e-13	4.63560665633191e-11	TRUE
ENSG00000131080	29.6927041968266	1.51706199029907	0.210317385017302	1.45813836337086	7.21320298925488	5.46508513321813e-13	4.63560665633191e-11	TRUE
ENSG00000105643	220.487331494304	0.788027908086124	0.10966959698092	0.760545870153863	7.18547281817062	6.69749993784346e-13	5.64958171552452e-11	TRUE
ENSG00000126803	21.8258672216196	0.823584332257984	0.114698267839698	0.793016326676814	7.18044263239463	6.94860822583185e-13	5.82919507648355e-11	TRUE
ENSG00000147257	66.254014166387	1.84110360237201	0.256707776709424	1.76791150320726	7.17198218913334	7.39195610610593e-13	6.16339572469897e-11	TRUE
